Date,Adj Close,Close,High,Low,Open,Volume
2001-06-15,35.8121337890625,55.665000915527344,56.005001068115234,55.17499923706055,55.42499923706055,1067400
2001-06-18,35.58373260498047,55.310001373291016,55.915000915527344,55.310001373291016,55.814998626708984,282600
2001-06-19,35.68345642089844,55.46500015258789,56.165000915527344,55.23500061035156,56.150001525878906,1777600
2001-06-20,36.0598030090332,56.04999923706055,56.07500076293945,55.375,55.375,476000
2001-06-21,36.34933090209961,56.5,56.724998474121094,55.875,56.0,240400
2001-06-22,36.11772155761719,56.13999938964844,56.45000076293945,55.875,56.45000076293945,180600
2001-06-25,35.88554000854492,55.63999938964844,56.189998626708984,55.38999938964844,56.099998474121094,30400
2001-06-26,35.7920036315918,55.494998931884766,55.775001525878906,55.029998779296875,55.04999923706055,146600
2001-06-27,35.79524612426758,55.5,55.84000015258789,55.23500061035156,55.599998474121094,114000
2001-06-28,36.233821868896484,56.18000030517578,56.689998626708984,55.900001525878906,55.900001525878906,357400
2001-06-29,36.44020462036133,56.5,56.810001373291016,55.95500183105469,56.025001525878906,215000
2001-07-02,36.53694534301758,56.650001525878906,56.970001220703125,56.29999923706055,56.29999923706055,290000
2001-07-03,36.51758575439453,56.619998931884766,56.67499923706055,56.415000915527344,56.57500076293945,56800
2001-07-05,36.10160827636719,55.974998474121094,56.470001220703125,55.974998474121094,56.44499969482422,627600
2001-07-06,35.150291442871094,54.5,55.540000915527344,54.5,55.5,777000
2001-07-09,35.376014709472656,54.849998474121094,55.099998474121094,54.650001525878906,54.71500015258789,850000
2001-07-10,34.90843200683594,54.125,55.154998779296875,54.125,55.130001068115234,218000
2001-07-11,34.95357131958008,54.19499969482422,54.2599983215332,53.630001068115234,54.224998474121094,47200
2001-07-12,35.782344818115234,55.47999954223633,55.54499816894531,54.720001220703125,54.724998474121094,64800
2001-07-13,35.95326232910156,55.744998931884766,55.869998931884766,55.150001525878906,55.20000076293945,430000
2001-07-16,35.53725051879883,55.099998474121094,55.775001525878906,55.040000915527344,55.775001525878906,46400
2001-07-17,35.95648956298828,55.75,55.75,54.869998931884766,55.0,183400
2001-07-18,35.5823974609375,55.16999816894531,55.54499816894531,54.95500183105469,55.275001525878906,54400
2001-07-19,35.782344818115234,55.47999954223633,56.119998931884766,55.25,55.875,18600
2001-07-20,35.78556442260742,55.48500061035156,55.64500045776367,55.25,55.5,11600
2001-07-23,35.16642379760742,54.525001525878906,55.69499969482422,54.525001525878906,55.625,52000
2001-07-24,34.6794548034668,53.77000045776367,54.52000045776367,53.400001525878906,54.334999084472656,102400
2001-07-25,35.11802291870117,54.45000076293945,54.470001220703125,53.72999954223633,53.849998474121094,519200
2001-07-26,35.5662727355957,55.14500045776367,55.14500045776367,54.19499969482422,54.34000015258789,65000
2001-07-27,35.627559661865234,55.2400016784668,55.41999816894531,54.869998931884766,55.185001373291016,208000
2001-07-30,35.598533630371094,55.19499969482422,55.400001525878906,54.95500183105469,55.400001525878906,25600
2001-07-31,35.74364471435547,55.41999816894531,55.91999816894531,55.20500183105469,55.25,119200
2001-08-01,35.898433685302734,55.65999984741211,55.970001220703125,55.474998474121094,55.599998474121094,237400
2001-08-02,36.01129913330078,55.834999084472656,56.20000076293945,55.625,56.17499923706055,62200
2001-08-03,35.88554000854492,55.63999938964844,55.79999923706055,55.27000045776367,55.79999923706055,17600
2001-08-06,35.47275161743164,55.0,55.599998474121094,54.90999984741211,55.599998474121094,30400
2001-08-07,35.53725051879883,55.099998474121094,55.16999816894531,54.900001525878906,54.95000076293945,29200
2001-08-08,34.89229965209961,54.099998474121094,55.220001220703125,54.04999923706055,54.92499923706055,54400
2001-08-09,34.9954948425293,54.2599983215332,54.2599983215332,53.80500030517578,54.04499816894531,56200
2001-08-10,35.13738250732422,54.47999954223633,54.625,53.57500076293945,54.29999923706055,114200
2001-08-13,35.19866180419922,54.57500076293945,54.72999954223633,54.36000061035156,54.619998931884766,34200
2001-08-14,35.12125015258789,54.45500183105469,54.95000076293945,54.35499954223633,54.775001525878906,38600
2001-08-15,34.8181266784668,53.98500061035156,54.69499969482422,53.98500061035156,54.69499969482422,49800
2001-08-16,34.92454147338867,54.150001525878906,54.150001525878906,53.54999923706055,53.94499969482422,42800
2001-08-17,34.392459869384766,53.32500076293945,53.900001525878906,53.16999816894531,53.86000061035156,84600
2001-08-20,34.63431930541992,53.70000076293945,53.724998474121094,53.349998474121094,53.375,71800
2001-08-21,34.150611877441406,52.95000076293945,54.150001525878906,52.95000076293945,53.79999923706055,69800
2001-08-22,34.46662139892578,53.439998626708984,53.57500076293945,52.86000061035156,53.290000915527344,326800
2001-08-23,34.42147445678711,53.369998931884766,53.53499984741211,53.25,53.45000076293945,31000
2001-08-24,35.05030822753906,54.345001220703125,54.345001220703125,53.404998779296875,53.5,52400
